"app_num"	"name"	"triggerIDs"	"actionIDs"	"id"	"installs_count"	"author"
"12084"	"Every day at 07:00 AM, push the weather report"	"['594']"	"['285']"	"kdfMp5BC"	"6"	"simdrom"
"12085"	"Daily weather check "	"['595']"	"['37']"	"msZWC4aQ"	"3"	"hooman777"
"12086"	"Today weather report"	"['594']"	"['37']"	"KemNR7MD"	"3"	"arberc"
"12089"	"Weather in C"	"['595']"	"['37']"	"ScMaZDpF"	"3"	"skalleti"
"12090"	"Daily weather update"	"['594']"	"['37']"	"vYQZdJKS"	"3"	"ifttt_deleted_users"
"12091"	"Weather to notification"	"['594']"	"['37']"	"jabX3xVT"	"3"	"ifttt_deleted_users"
"12092"	"Weather every morning"	"['594']"	"['37']"	"y4ZLsJe5"	"3"	"testifyin"
"12093"	"Call me with the weather everyday at 9am"	"['594']"	"['252']"	"Kp7meJ5Z"	"5"	"kevinseguin"
"12094"	"Send me weather report every morning at 7am."	"['594']"	"['665']"	"Vhn69Bmc"	"5"	"dbabbit"
"12095"	"Email me today's weather at 6am"	"['594']"	"['45']"	"Hs92ZGrz"	"4"	"ventdest"
"12096"	"Daily weather SMS for Android"	"['594']"	"['279']"	"cvDchAqu"	"4"	"pentathakon"
"12097"	"Get an email if there will be rain in your area tomorrow"	"['589']"	"['45']"	"MyGGAxEu"	"16431"	"Weather Underground"
"12098"	"Tomorrows daily weather"	"['595']"	"['37']"	"rf7M4SjD"	"3"	"ederick_147"
"12100"	"Get an email if it will rain tomorrow"	"['589']"	"['45']"	"Jb5YzAGn"	"22009"	"Weather Underground"
"12101"	"Get a Mobile Notification when the Weather changes"	"['374']"	"['37']"	"DwmdgEMY"	"5"	"hoskoau"
"12102"	"At 6am add today's weather forecast to Google Calendar"	"['594']"	"['111']"	"ypa6jKRD"	"8"	"ifttt_deleted_users"
"12104"	"Tel-Aviv Weather"	"['89']"	"['111']"	"azqpMv3D"	"3"	"itamaregev"
"12105"	"Morning weather text "	"['594']"	"['37']"	"w3LMUVSN"	"4"	"ccharlie8"
"12107"	"GET WEATHER SMS!!!"	"['594']"	"['279']"	"SManJ7zh"	"3"	"jvaidya1"
"12108"	"Rain tomorrow? Get a mobile notification"	"['589']"	"['37']"	"cRn2NrYx"	"13571"	"alexander"
"12109"	"Get Rain Alert"	"['374']"	"['37']"	"ULC789F5"	"11702"	"coder_pikachu"
"12110"	"Add daily weather to Calendar (temps in Celsius)"	"['594']"	"['111']"	"mZUDyXYN"	"5"	"akent"
"12111"	"Morning Weather Update"	"['594']"	"['37']"	"r6HhrkmT"	"3"	"ifttt_deleted_users"
"12112"	"Weekdays at 630 am, send weather"	"['594']"	"['37']"	"j7XQxTYi"	"4"	"kniemeier60"
"12113"	"Text me the weather every morning"	"['89']"	"['37']"	"urcLk8Xu"	"4"	"gfernandez0421"
"12114"	"Weather in G Cal"	"['594']"	"['111']"	"YznUVmaw"	"3"	"nbpage"
"12115"	"If the outdoor temperature is below 40 degrees, get a mobile notification reminding you to bundle up"	"['26']"	"['37']"	"KB2xNsJH"	"18276"	"jamisonross"
"12116"	"Daily weather into Day One"	"['594']"	"['1878']"	"pXEVWRat"	"4"	"schmern"
"12117"	"If tomorrow's forecast calls for rain, get a Notification"	"['589']"	"['37']"	"e9kDTNZp"	"11141"	"kev"
"12118"	"Get a notification and an email if there's going to be snow tomorrow"	"['589']"	"['37', '45']"	"nQXJD5kn"	"23089"	"Weather Underground"
"12119"	"Text me the weather every morning in Celsius"	"['89']"	"['37']"	"bUhgnax2"	"6"	"dabee"
"12120"	"Weather"	"['594']"	"['37']"	"q9dPEzcK"	"2"	"spjohnson7"
"12121"	"Weather"	"['594']"	"['279']"	"Z8kDE4PU"	"2"	"salahbachi"
"12122"	"Weather"	"['594']"	"['37']"	"rjwTMp98"	"2"	"acatfrommars"
"12123"	"Today's Temperature on Hue (+Brightness settings)"	"['594']"	"['59', '16', '315']"	"zG7fhxBz"	"499"	"bichon"
"12124"	"weekdays at 6 am, send me a weather notification"	"['594']"	"['37']"	"BcABHVYz"	"4"	"mkay33"
"12126"	"Add a reminder to your calendar if it's going to rain tomorrow"	"['589']"	"['111']"	"NuQXnBTY"	"12328"	"Google"
"12127"	"Let me know if it's raining (So I can pack an umbrella) #weather #sms"	"['374']"	"['37']"	"kyiG3zxZ"	"6"	"739curli"
"12128"	"Today's Temperature on Hue"	"['594']"	"['59', '16']"	"TPdTrRce"	"644"	"bichon"
"12129"	"Every day at a specific time, send an IF notification with the weather forecast for the day."	"['594']"	"['37']"	"qrPe3nbu"	"7"	"ifttt_deleted_users"
"12130"	"Check weather at 7:00 am and give notification."	"['594']"	"['37']"	"QKpvEr2c"	"4"	"ifttt_deleted_users"
"12131"	"Get a Daily Weather Report"	"['594']"	"['37']"	"kzeib9BF"	"3"	"badwolfgirl578"
"12133"	"Weather notification"	"['595']"	"['37']"	"fqs7rgTj"	"2"	"danielhuang800"
"12134"	"Weather update in the morning "	"['594']"	"['37']"	"cpuhqajk"	"3"	"bensax11"
"12135"	"TOMORROWS WEATHER"	"['595']"	"['37']"	"bMF9Bxa7"	"2"	"adurrrr"
"12137"	"Today's Weather"	"['594']"	"['665']"	"i6cA4WZ7"	"2"	"beeyee"
"12139"	"Weather report"	"['594']"	"['45']"	"i8qJyFfH"	"2"	"thenymon"
"12140"	"Weather notification"	"['594']"	"['37']"	"PvL8rkHb"	"2"	"ifttt_deleted_users"
"12141"	"TOMORROW'S WEATHER SEND YOU AN SMS"	"['595']"	"['37']"	"hgfVWFr6"	"3"	"thusharai4s"
"12142"	"Text of the weather forecast"	"['594']"	"['37']"	"w57ewDaM"	"3"	"jordanrw"
"12144"	"Nice weather?"	"['589']"	"['665']"	"BesDpXZh"	"2"	"belgobill"
"12145"	"Today's Weather"	"['594']"	"['37']"	"s6fNpYMB"	"2"	"davevid79"
"12147"	"Get SMS of tomorrow's weather on the night before"	"['595']"	"['37']"	"FF3VZdfa"	"4"	"briandang"
"12148"	"Get an email if tomorrow's forecast calls for rain"	"['589']"	"['45']"	"WqWPauzD"	"4072"	"aleinthesky"
"12149"	"Weather Notification "	"['594']"	"['37']"	"UKxNMRD6"	"2"	"lynnmalcom"
"12150"	"Get the Weather for the day"	"['594']"	"['285']"	"nyHEb2Z9"	"3"	"amqnerd"
"12151"	"Weather (F)"	"['594']"	"['37']"	"JWGPh7Qg"	"2"	"btsmith952"
"12152"	"Get a Mobile Notification when the Weather changes"	"['374']"	"['37']"	"rrkndEBt"	"5"	"hoskoau"
"12153"	"Weather Today"	"['594']"	"['37']"	"JTi4NsVJ"	"2"	"arose82"
"12155"	"If the temperature drops below freezing, receive an email reminding you to cover your plants"	"['1790']"	"['45']"	"yEdwtCKL"	"4045"	"fontgoddess"
"12156"	"record weather"	"['594']"	"['673']"	"LDjhWfLa"	"2"	"d_sephiroth"
"12157"	"Weather Today"	"['594']"	"['37']"	"GekGJsfn"	"2"	"dkljfklsafjklasdjfl"
"12159"	"Every day at 6 AM, add today's weather report to my calendar"	"['594']"	"['111']"	"teFCv5Rf"	"5"	"malyli"
"12160"	"Current weather changes to rain send notification to android phone"	"['374']"	"['37']"	"u8gyHMSm"	"4"	"coolcoolday"
"12161"	"alarm weather"	"['594']"	"['37']"	"KNk8ZiDQ"	"2"	"samspieg"
"12163"	"8 AM Weather Notification"	"['594']"	"['37']"	"SMwFGQKA"	"3"	"hartenhoff"
"12164"	"Daily Weather"	"['594']"	"['37']"	"vCWdzabs"	"2"	"ederick_147"
"12165"	"Today's weather report."	"['594']"	"['37']"	"xurqCivZ"	"2"	"sutariyaabhishek"
"12167"	"iOS weather notification Fahrenheit "	"['594']"	"['37']"	"aJWn3c7q"	"3"	"daver728"
"12168"	"Set a scene at sunset"	"['44']"	"['77']"	"icNdDrKS"	"2563"	"hue"
"12169"	"Tommorow's weather report"	"['594']"	"['37']"	"gy42mTfG"	"2"	"keshavkasat"
"12170"	"Before go to sleep, get the weather for the next day! "	"['595']"	"['37']"	"DY2XFhwK"	"4"	"kcb3rd"
"12172"	"Today's weather forecast"	"['594']"	"['37']"	"GVJck9su"	"2"	"hflexman"
"12173"	"Daily Weather Updates"	"['594']"	"['37']"	"RteE6F9a"	"2"	"oluwadamilola"
"12174"	"Daily Weather Report"	"['594']"	"['665']"	"PMFVwQzc"	"2"	"stacey14"
"12176"	"Send me a brief weather report every day at 7:00 AM."	"['594']"	"['37']"	"NXSR4UnJ"	"4"	"thatmudkipguy"
"12178"	"Every day weather & temperature IF notification. UK Celcius"	"['594']"	"['37']"	"HfPQpHCR"	"3"	"aidensharpe"
"12179"	"Weather to G.Calendar"	"['594']"	"['111']"	"YZACenfM"	"2"	"radiantlimits"
"12180"	"Send me today's #weather report, every day at 5am by iOS #notification"	"['594']"	"['37']"	"jGnVZpw9"	"4"	"tmcfl"
"12181"	"Daily weather reports"	"['594']"	"['37']"	"vcYjKmGC"	"2"	"jcvd78"
"12183"	"Every day at 07:00 AM, get IF notification with weather conditions and forecast for today."	"['594']"	"['37']"	"z7dVHukC"	"5"	"jaredwards"
"12184"	"Change For Weather"	"['374']"	"['16']"	"wVsyekEB"	"2"	"dustinjorge"
"12185"	"Daily Weather Report in Fahrenheit"	"['594']"	"['37']"	"Dv5D9dkx"	"3"	"rtemple13"
"12186"	"Severe cold weather "	"['26']"	"['37']"	"EACz3rgH"	"2"	"morris2"
"12187"	"Wake up call with weather"	"['594']"	"['252']"	"Xp4JAKt9"	"3"	"ifttt_deleted_users"
"12188"	"Weather on my Pebble"	"['595']"	"['37']"	"SxWLjUH8"	"2"	"camidumas"
"12189"	"Snow tomorrow? Get an email so you're prepared"	"['589']"	"['45']"	"FQvrD6tS"	"1690"	"Weather Underground"
"12190"	"Text me today's forecast each morning"	"['594']"	"['37']"	"jPrqLxRg"	"1665"	"jcartiff"
"12192"	"Every day at 07:00 AM, send me an SMS with today's weather. "	"['594']"	"['37']"	"mVDJZbyF"	"4"	"daneuntamed"
"12193"	"Text My Weather"	"['594']"	"['37']"	"MixJZ3C7"	"2"	"jmb1304"
"12194"	"Weather Morning alerts"	"['594']"	"['37']"	"saytbGXq"	"2"	"superjamesrocks007"
"12195"	"At Sunset set Yeelight Scene"	"['44']"	"['668']"	"x2Eza5kj"	"180"	"heronlen"
"12196"	"Daily weather forecast text."	"['594']"	"['37']"	"FnB2qdHS"	"2"	"chimihoffa"
"12198"	"Get today's weather at 7am as an IF notification. "	"['594']"	"['37']"	"DE7szLDj"	"3"	"sasakijj"
"12199"	"check the weather and push a note with said weather"	"['594']"	"['285']"	"SLRyx4CZ"	"1"	"markgamb"
"12201"	"Get today's weather at 9am as an IF notification. "	"['594']"	"['37']"	"KNxBgY8q"	"3"	"vasselin"
"12202"	"Get current day weather report notification at selected time "	"['594']"	"['37']"	"xefXUVja"	"3"	"chrismckenna"
"12203"	"Daily Google Calendar Weather"	"['594']"	"['111']"	"ReT8ApCG"	"2"	"soheiladeli"
"12206"	"Weather forecast w/UV index, pollen count & sunset time."	"['594']"	"['37']"	"MtkC5geL"	"3"	"littledebbie11"
"12207"	"Clear tomorrow? Get an IF Notification"	"['589']"	"['37']"	"xy6Z3HaA"	"1337"	"cyclonic"
"12208"	"Let me know if it's raining (So I can pack an umbrella) #weather #sms"	"['374']"	"['37']"	"ZTgbYGyj"	"4"	"ifttt_deleted_users"
"12209"	"Pushbullet Weather"	"['594']"	"['285']"	"UnYtbJWp"	"2"	"tozerr"
"12211"	"Track Weather in Calendar"	"['594']"	"['111']"	"ffqiCyZe"	"2"	"aadan"
"12212"	"Weather in your inbox."	"['594']"	"['45']"	"jnM3VhAx"	"2"	"ifttt_deleted_users"
"12213"	"Send me a text every morning with the weather report"	"['594']"	"['37']"	"vfLj7TYG"	"3"	"ifthisthentheory"
"12214"	"Weather Tomorrow to Email"	"['595']"	"['665']"	"znqL5mkf"	"2"	"simplystrick"
"12215"	"Weather in the morning"	"['594']"	"['37']"	"hHg3UVGy"	"2"	"ifttt_deleted_users"
"12216"	"IFTTT Warm Weather Alert (Pushbullet)"	"['8']"	"['285']"	"phfgBU8H"	"2"	"vcayer"
"12217"	"Weather Notification at 8am"	"['594']"	"['37']"	"F2phenAq"	"2"	"victorscliu"
"12219"	"iOS weather notification at sunrise."	"['89']"	"['37']"	"JJHWdBLg"	"2"	"baxnet"
"12220"	"London (UK) weather forecast with highs, lows and sun up/down. Every morning at 7am"	"['594']"	"['37']"	"zESKUm7F"	"4"	"esc021"
"12223"	"Weather NOTI"	"['1275']"	"['665']"	"DZUeFLrb"	"2"	"bizare21"
"12224"	"Clear skies tomorrow? Get a notification"	"['589']"	"['37']"	"F2ukJMVc"	"1446"	"alexander"
"12227"	"If tomorrow's forecast calls for rain, get an email"	"['589']"	"['665']"	"qMmJnZud"	"965"	"boppy6"
"12228"	"Every day at 07:00 AM, get IF notification with weather conditions and forecast for today."	"['594']"	"['37']"	"XSXvLKxU"	"4"	"oleahmed"
"12231"	"Daily weather report "	"['594']"	"['37']"	"HC8ZtjEW"	"2"	"yanyufei"
"12232"	"Tomorrows weather text to you"	"['595']"	"['37']"	"J9VrvZye"	"2"	"evelynquek"
"12234"	"Weather notification german"	"['594']"	"['37']"	"JsXrZYL2"	"2"	"ifttt_deleted_users"
"12235"	"Weather forecast Europe"	"['594']"	"['37']"	"fKDYsBfr"	"1"	"kobed"
"12236"	"Rain Alert"	"['374']"	"['45']"	"tK8zqN4E"	"771"	"shabasov_den"
"12237"	"Sunset Reminder"	"['44']"	"['111']"	"iKNP9ASs"	"1741"	"thincredible"
"12238"	"Text me the weather every morning"	"['89']"	"['37']"	"UEA3Faeb"	"2"	"kawaiiblu"
"12240"	"If it's going to rain tomorrow, send me an email! #weather #gmail"	"['589']"	"['665']"	"Byg32euw"	"3"	"pddew"
"12241"	"Send a notification to me if it is raining outside."	"['374']"	"['37']"	"mH9XGwt6"	"692"	"eastjoylin"
"12242"	"Text me when its going to rain today."	"['374']"	"['37']"	"qPECcpHi"	"764"	"jyates"
"12244"	"Nighttime weather lookout. "	"['595']"	"['37']"	"ZQAPiYe4"	"2"	"redelscum"
"12245"	"Loop my hue through a rainbow of colors at sunrise"	"['89']"	"['313']"	"XpYaNqQr"	"833"	"kev"
"12246"	"Daily weather and temperature condition notifications for iOS."	"['594']"	"['37']"	"Rc4KLkFq"	"3"	"krencastro"
"12247"	"SMS Today's Weather Highlights in Celsius. "	"['594']"	"['279']"	"CxQfZqeR"	"2"	"chrisbonesjones"
"12248"	"Get a notification if tomorrow's going to be a hot day"	"['2031']"	"['37']"	"cadARJTp"	"677"	"barretme"
"12249"	"Every Day at a preset time, send me an email with the weather for the day in my area."	"['594']"	"['45']"	"eAPMHqTe"	"6"	"rocketeer"
"12251"	"Send an email with tomorrow's weather forecast"	"['595']"	"['45']"	"P8gB5Q9u"	"2"	"tuunokazuo"
"12253"	"Put tomorrow's snow forecasts on your calendar"	"['589']"	"['111']"	"DtUYDALV"	"928"	"iftttthis"
"12254"	"Text me the Detailed Weather every morning"	"['594']"	"['37']"	"iPUE7vBb"	"2"	"sgrantca"
"12257"	"Overnight freeze, reminder to cover your plants!"	"['1790']"	"['341']"	"Aw2ENBQm"	"1860"	"danielkyu"
"12258"	"Get a reminder to pack your sneakers if it's going to be clear tomorrow"	"['589']"	"['37']"	"rgt4cYTM"	"530"	"Weather Underground"
"12259"	"LIFX blinkig if there is a storm"	"['99']"	"['1414']"	"DgbcqLE6"	"571"	"comzone5"
"12262"	"IF Notification Weather Forecast"	"['594']"	"['37']"	"BtkWyqiR"	"2"	"coopkristen"
"12263"	"Weather forecast in Celsius"	"['594']"	"['37']"	"hVnXES2M"	"2"	"ifttt_deleted_users"
"12264"	"Beware of vampires! Get notified when the sun sets"	"['44']"	"['1469']"	"kJH7q3wR"	"22"	"greef"
"12265"	"Send weather to MyPhone"	"['595']"	"['37']"	"LgxS5uEe"	"2"	"visionsmile"
"12266"	"Weather conditions in chosen city for tommorow"	"['595']"	"['37']"	"C58TBUF4"	"2"	"idp5601"
"12268"	"Get weather forecast at 8AM (in Celsius)"	"['594']"	"['37']"	"i6XxBC2F"	"2"	"beojan"
"12269"	"Every day at 07:00 AM, get IF notification with weather conditions and forecast for today."	"['594']"	"['37']"	"hNQVhvL9"	"5"	"markusalmstrom"
"12270"	"Every day at 6 AM, add today's weather report to my calendar (in Celsius)"	"['594']"	"['111']"	"xGmYL6RD"	"3"	"markmaster"
"12271"	"Get a notification of the weather report"	"['594']"	"['37']"	"G82NxZKW"	"2"	"jimmiejames373"
"12272"	"Send todays weather forecast to email in Celsius."	"['89']"	"['45']"	"e35HjD9U"	"2"	"pbijkerk"
"12273"	"Receive an email if there will be rain in your area tomorrow"	"['589']"	"['45']"	"DCLgtxed"	"498"	"solomakhin"
"12275"	"Get the weather report sent to your phone every day."	"['594']"	"['279']"	"aN2RwMQY"	"3"	"pentathakon"
"12276"	"Weather Notification in German iOS"	"['594']"	"['37']"	"atyYW86d"	"2"	"saceqd"
"12277"	"#Email me the #weather at 8 AM in German."	"['594']"	"['45']"	"gsufEype"	"2"	"olligee"
"12278"	"Every day at 07:00 AM, get IF notification with weather conditions and forecast for today."	"['594']"	"['37']"	"YBFe9ZLt"	"3"	"nianeleader"
"12279"	"Tomorrow's weather report everyday at 10pm via IF notification."	"['595']"	"['37']"	"HzXVYwjR"	"2"	"dhavalkamdar"
"12280"	"Weather"	"['594']"	"['37']"	"fR5jM2vY"	"1"	"splinet"
"12281"	"Weather "	"['595']"	"['37']"	"KcGNmV6a"	"1"	"dannytrieu"
"12284"	"Receive IF notifications weekday mornings at 7 with weather report and high/low temp in FAHRENHEIT "	"['594']"	"['37']"	"PRjivkCy"	"4"	"jlambiasee"
"12285"	"Sunrise Philips hue OFF"	"['89']"	"['24']"	"VcRW2Ebz"	"301"	"rosslindell"
"12289"	"Rain predicted for tomorrow? Receive a notification and add an iOS reminder to bring your umbrella"	"['589']"	"['37', '341']"	"a2NbPkZY"	"1094"	"anewpher89"
"12290"	"Sends weather forecasts of morning to Todoist"	"['594']"	"['340']"	"XLixTPNH"	"2"	"ifttt_deleted_users"
"12292"	"Send notification of today's weather report to my android device"	"['594']"	"['37']"	"N8xPwHWL"	"2"	"coolcoolday"
"12293"	"Send the daily weather report to up to five friends"	"['594']"	"['665']"	"keLtJ2Yz"	"2"	"kev"
"12295"	"Sun Rise & Sun Set"	"['594']"	"['37']"	"MXaJF9Wj"	"284"	"driesenberg"
"12296"	"Send the days weather every morning. "	"['594']"	"['37']"	"pcdNJvBe"	"2"	"dotdub"
"12298"	"Sunset → IF notification"	"['44']"	"['37']"	"J9w2jXRe"	"264"	"kev"
"12300"	"Every day at 00:00, log weather forecast to calendar."	"['594']"	"['111']"	"qhTL9S6M"	"2"	"joaopbmagalhaes"
"12301"	"Snow tomorrow? Get a notification to your LaMetric Time device."	"['589']"	"['587']"	"Z9m7gTwd"	"352"	"LaMetric"
"12302"	"If it is going to rain tomorrow, remind me to bring an umbrella!"	"['589']"	"['341']"	"r3XyAYJF"	"561"	"jesscasey"
"12303"	"weather!!"	"['594']"	"['37']"	"v8evwxJX"	"1"	"ment693"
"12304"	"Receive a weather report via IF notification at 7:00AM."	"['594']"	"['37']"	"QYEJnfq7"	"2"	"gyeongsikkim"
"12305"	"Want the weather at 7:30 every morning? With high temp, low temp, humidity and much, much more!"	"['594']"	"['37']"	"mqijLD3M"	"3"	"spence_h"
"12306"	"Sunset Philips hue ON"	"['44']"	"['59']"	"PCJ7TwNu"	"236"	"rosslindell"
"12307"	"Weather notifications"	"['589']"	"['37']"	"bGVk4EzP"	"1"	"mirzasara"
"12309"	"Weather Report"	"['594']"	"['37']"	"VatWVMg4"	"1"	"shastrulapranay"
"12310"	"Today's Weather"	"['594']"	"['37']"	"E4ZBzH89"	"1"	"atroia37"
"12311"	"Tomorrow's weather"	"['595']"	"['37']"	"LAmN9WX8"	"1"	"timgo"
"12312"	"Tomorrow weather"	"['595']"	"['37']"	"vZnb3Mxp"	"1"	"iain_bryce"
"12313"	"Weather Update"	"['594']"	"['37']"	"HevC2VEu"	"1"	"rogbarhill"
"12314"	"When it's sunrise, give me the weather!"	"['89']"	"['37']"	"jtHmxzju"	"2"	"georgechappell"
"12315"	"Change to colors of the sunset at sunset #hue #sunset"	"['44']"	"['1895']"	"Le6FA8x5"	"197"	"tomeng01"
"12316"	"Weather Change"	"['374']"	"['285']"	"w6C4XdnT"	"1"	"ifttt_deleted_users"
"12317"	"Everyday weather"	"['594']"	"['37']"	"CxL6u8rZ"	"1"	"thelocaldan"
"12318"	"Weather Rain"	"['589']"	"['37']"	"SdFELfy9"	"1"	"andrewhorvath"
"12320"	"Weather Report"	"['594']"	"['37']"	"xpDigevq"	"1"	"brir123"
"12321"	"Weather report"	"['594']"	"['37']"	"aNkr7UhK"	"1"	"dheeramk"
"12322"	"Weather Today"	"['594']"	"['37']"	"eX4db2h3"	"1"	"vks1971"
"12324"	"Cold weather"	"['26']"	"['1469']"	"fx3MEkt6"	"1"	"carbonmad"
"12325"	"Weather Today"	"['594']"	"['37']"	"mY3jS6kt"	"1"	"rohirin"
"12326"	"Today's weather"	"['594']"	"['37']"	"SV6tdj2E"	"1"	"robertohernandez2109"
"12327"	"Morning weather."	"['594']"	"['37']"	"LH8Kpb6y"	"1"	"berkl001"
"12328"	"Send me a nicely formatted forecast each morning"	"['594']"	"['45']"	"AyWhwsa5"	"186"	"timeismoneyfriend"
"12330"	"Weather Today"	"['594']"	"['111']"	"rNbi2k7L"	"1"	"adarcy"
"12331"	"Get tomorrow's forecast at 6pm today via Pushbullet!"	"['595']"	"['285']"	"HHRyqt6c"	"201"	"jess"
"12332"	"Daily Weather"	"['594']"	"['37']"	"LNCkULET"	"1"	"rtangcs"
"12333"	"Il Meteo Oggi"	"['594']"	"['37']"	"MriaxqCk"	"182"	"tizianoonor"
"12335"	"weather report"	"['594']"	"['37']"	"qRj8xPdn"	"1"	"kesshinkai"
"12337"	"If it's going to rain tomorrow, send me an email! #weather #gmail"	"['589']"	"['665']"	"TgpwZG68"	"2"	"renatovanzella"
"12338"	"Weather Report"	"['594']"	"['37']"	"cfuNgJwB"	"1"	"gizmosachin"
"12339"	"Weather Report"	"['594']"	"['37']"	"p3fsagny"	"1"	"vanipusa"
"12340"	"Use weather to give an IF notification. "	"['594']"	"['37']"	"HFbBqhGN"	"2"	"timbonneville"
"12341"	"Weather Gmail"	"['589']"	"['665']"	"rHrGTMq5"	"1"	"digitalenterprise9"
"12342"	"Weather check"	"['595']"	"['45']"	"HnSsvCBr"	"1"	"eldiablo43"
"12343"	"Weather notification"	"['589']"	"['37']"	"H7FQ5uxw"	"1"	"abhaganu07"
"12344"	"Weather Today"	"['594']"	"['37']"	"WYaSfEk5"	"1"	"alisoninlife"
"12345"	"Todays Weather"	"['594']"	"['37']"	"tKJnD9EA"	"1"	"johnaholden"
"12346"	"Sterling Weather"	"['594']"	"['37']"	"hcJYHgQ4"	"1"	"carrjerry"
"12347"	"Daily weather"	"['594']"	"['37']"	"PSgwhH6P"	"1"	"homedevices7821"
"12348"	"Tomorrow's Weather"	"['595']"	"['665']"	"vZRjXi5M"	"1"	"djonesasc"
"12350"	"Tomorrow's Wheather IF Notification"	"['595']"	"['37']"	"F7QF2aXU"	"156"	"oieusouodaniel"
"12351"	"Weather Alert!"	"['243']"	"['37']"	"kLNz7Rsc"	"1"	"dolsigdel"
"12353"	"Weather Notification "	"['594']"	"['37']"	"MLZFeXDk"	"1"	"abhz_karan"
"12355"	"Morning weather"	"['594']"	"['37']"	"LkeUctGH"	"1"	"acreyes"
"12356"	"Weather Report"	"['594']"	"['37']"	"nrU5SGdB"	"1"	"dmadams"
"12358"	"Daily Weather"	"['594']"	"['37']"	"mZBWU9tu"	"1"	"camcscott"
"12359"	"Weather Screen"	"['595']"	"['37']"	"BYqet5zu"	"1"	"dddd12"
"12361"	"Weather notification Fahrenheit "	"['594']"	"['37']"	"Zc4y3vNp"	"1"	"aakredi"
"12362"	"Daily Weather Rundown"	"['594']"	"['37']"	"ZswXSQUM"	"1"	"kerroy112"
"12363"	"SMS Tomorrow's #Weather"	"['595']"	"['37']"	"QSAyWFuG"	"1"	"jlahr"
"12365"	"Today's weather F"	"['594']"	"['37']"	"yaqzdTWg"	"1"	"sdelk"
"12366"	"weather teller"	"['589']"	"['37']"	"VehNuYb6"	"1"	"ahmadtaylor00123"
"12367"	"Tomorrow's weather"	"['595']"	"['37']"	"QE98nJNV"	"1"	"hiszd1"
"12368"	"Weather to calendar"	"['594']"	"['111']"	"UVMPH4jp"	"1"	"petesuttonfineart"
"12369"	"Morning Weather"	"['595']"	"['37']"	"YZm45ryY"	"1"	"mrmint"
"12370"	"Daily Weather Report"	"['594']"	"['45']"	"X4rVdcLN"	"1"	"nycblkboy"
"12371"	"Daily weather report"	"['594']"	"['37']"	"PLce6giF"	"1"	"csaurus"
"12372"	"Weather Report - Tomorrow"	"['595']"	"['37']"	"vUhdquzE"	"1"	"autumntrail2"
"12373"	"Weather IF Notifications"	"['594']"	"['37']"	"ERrwE2Cv"	"1"	"rickysalsberry"
"12374"	"9AM weather alert"	"['594']"	"['37']"	"vGQevNyz"	"1"	"lesliemose"
"12375"	"If it's going to snow tomorrow, make my Hue turn Purple."	"['589']"	"['16']"	"iBuvida7"	"20"	"jdanforth"
"12376"	"Clothing Decision Helper (40º–50º)"	"['595']"	"['454']"	"mRPY32Zr"	"190"	"micahherstand"
"12377"	"Today's weather conditions"	"['594']"	"['37']"	"APK2Uzyc"	"1"	"rickrisk"
"12378"	"Weather Remember "	"['594']"	"['37']"	"c9skxpfn"	"1"	"quilliam97"
"12380"	"iOS Weather Notification"	"['595']"	"['37']"	"qVwGCBjg"	"1"	"itopizarro"
"12381"	"El tiempo de hoy!"	"['594']"	"['37']"	"RvxcbWVN"	"132"	"asddmovil"
"12382"	"Today's weather report at Calendar#Today #Weather #Report #Calendar"	"['594']"	"['111']"	"smNs8RJc"	"1"	"ifttt_deleted_users"
"12383"	"Text Weather Report"	"['595']"	"['37']"	"FL83hiAM"	"1"	"gphil"
"12384"	"Turn Smart Things devices on at Sunset"	"['44']"	"['337']"	"SUfhcHkb"	"21"	"edgarplanet"
"12385"	"Alert me of high pollen so I can take my allergy medicine"	"['585']"	"['37']"	"CXE2V9wc"	"120"	"ifttt_user456"
"12387"	"Weather for Today"	"['594']"	"['37']"	"LYy92PS7"	"1"	"jnoma2007"
"12388"	"Daily Weather Report"	"['594']"	"['37']"	"yPXajCEm"	"1"	"andy_valenta8"
"12389"	"Daily Weather Report"	"['594']"	"['37']"	"JYzwEXgt"	"1"	"lucidchrome"
"12391"	"Is it raining tomorrow? Can I ride my bike to work? #SMS #Weather #Bike #Rain"	"['589']"	"['37']"	"Cvsyzb3d"	"2"	"monstatruk"
"12392"	"Weather at 8am"	"['594']"	"['37']"	"QWQ5fnpy"	"1"	"elainelylee"
"12393"	"Daily Weather Report"	"['595']"	"['45']"	"spvgK2fj"	"1"	"azsphilosophy"
"12395"	"Melbourne Weather Forecast"	"['594']"	"['665']"	"xi8Uy3Aq"	"1"	"njsyk2"
"12396"	"send daily weather"	"['594']"	"['45']"	"mmDW2akB"	"1"	"taojeff"
"12397"	"Weather notice at 8am"	"['594']"	"['37']"	"bEJLShit"	"1"	"hoyage84"
"12398"	"Weather Today (ºC)"	"['594']"	"['37']"	"kW8hbt5X"	"1"	"merlykx"
"12399"	"Today's Weather report"	"['594']"	"['37']"	"Vys3pDGk"	"1"	"angelsdemos"
"12400"	"At sunrise get an IF Notification"	"['89']"	"['37']"	"zehECxMY"	"133"	"alexander"
"12401"	"Daily Weather Update"	"['594']"	"['37']"	"kemLWqdz"	"1"	"marie59"
